0.95744324,0.09625244,7.9512634
0.8401184,0.15371704,7.8411255
0.64619446,0.29257202,7.7549286
0.4929657,0.45298767,7.8291473
0.29185486,0.6469116,7.9919586
0.2798767,0.71635437,8.039841
0.22720337,0.8528137,8.073364
-0.002639771,1.0252075,7.934494
0.01651001,1.1065979,7.8818207
0.29185486,1.2598267,7.81958
0.5504303,1.2550507,7.946472
0.8760376,1.2694092,8.274475
1.189682,1.2789917,8.681488
1.3548737,1.3292694,9.035828
1.3333282,1.336441,9.36145
1.2471313,1.367569,9.627197
1.1872864,1.3795471,9.710999
0.6820984,1.331665,9.864227
0.4235382,1.3388367,9.995911
0.35888672,1.3508148,10.11322
0.46902466,1.3268738,10.663895
0.67492676,1.1903992,11.054138
0.92152405,1.0539246,11.346237
0.9957428,0.8863373,11.442001
0.79463196,0.6804352,11.3749695
0.49057007,0.48651123,11.389328
0.2990265,0.3859558,11.664673
0.30621338,0.36439514,11.896896
0.6916809,0.35243225,12.653473
0.97180176,0.2566681,12.955139
0.97898865,0.04837036,12.885712
0.6820984,-0.21739197,12.58165
0.4139557,-0.39456177,12.232086
0.10270691,-0.56933594,11.875351
-0.24684143,-0.9188843,11.561722
-0.5461273,-1.3450623,11.382156
-0.6658325,-1.6682739,11.482712
-0.522171,-1.8406525,11.825073
-0.16543579,-1.7903748,12.196182
0.18171692,-1.613205,12.26561
0.1721344,-1.5246277,11.860992
-0.10798645,-1.5198364,11.130753
-0.57484436,-1.5102539,10.328705
-1.1087646,-1.529419,9.722961
-1.3912659,-1.39534,9.342285
-1.3386078,-1.2085876,9.260895
-1.0967865,-1.0386047,9.323135
-0.7855377,-0.8279114,9.169907
-0.47428894,-0.62680054,8.748535
-0.25402832,-0.41610718,8.157166
-0.19895935,-0.2604828,7.575363
-0.20854187,-0.2197876,7.1898956
-0.17980957,-0.23654175,7.158783
-0.18699646,-0.27485657,7.534668
-0.12713623,-0.2604828,8.149979
0.0524292,-0.17907715,8.736557
0.23199463,-0.07373047,9.04541
0.3445282,0.06512451,9.100479
0.43310547,0.2566681,8.9640045
0.3780365,0.41467285,8.626419
0.25354004,0.52960205,8.195465
0.15777588,0.62776184,7.764511
0.11946106,0.7115631,7.3910217
0.02609253,0.7498627,7.199478
-0.08404541,0.77142334,7.182724
0.01651001,0.8384552,7.3431244
0.25593567,0.90309143,7.6472015
0.40197754,0.9557648,7.9129486
0.3373413,0.9964752,8.006332
0.18171692,1.0635071,8.049423
0.07876587,1.149704,8.126038
-0.067276,1.1903992,8.166733
-0.36177063,1.2382812,8.142792
-0.6347046,1.288559,8.193069
-0.5940094,1.3963013,8.298416
-0.27796936,1.5040436,8.504318
0.10031128,1.4561615,8.882599
0.45465088,1.3986969,9.526642
0.58154297,1.2574463,10.235321
0.47621155,1.0084381,10.817123
0.3445282,0.70677185,11.329483
0.19129944,0.33805847,11.774796
0.1721344,0.0435791,12.275192
0.35409546,-0.09049988,12.885712
0.75871277,-0.004302979,13.512985
1.2040405,0.25906372,13.94873
1.4721985,0.5726929,14.039719
1.5200806,0.8480377,13.718887
1.1992493,0.9078827,13.046127
0.4857788,0.6876221,12.22731
-0.22050476,0.3356781,11.6167755
-0.44795227,-0.023452759,11.614395
-0.2157135,-0.41610718,12.090836
0.26312256,-0.80397034,12.686996
0.77308655,-1.1535187,13.180191
1.1872864,-1.3258972,13.354965
1.407547,-1.3378754,13.062881
1.3668518,-1.2804108,12.222519
1.2016449,-1.0984497,11.049362
0.9406738,-0.8087616,9.849869
0.6892853,-0.47357178,8.6671295
0.5576019,-0.1048584,7.6639557
0.53126526,0.18482971,6.914566
0.4642334,0.29257202,6.442917
0.442688,0.2901764,6.1891327
0.40916443,0.20159912,6.155609
0.3780365,0.017242432,6.4069977
0.46662903,-0.17430115,6.787674
0.6294403,-0.32034302,7.201874
0.8616638,-0.3394928,7.515518
1.0220795,-0.2604828,7.685501
1.0532074,-0.12162781,7.74057
1.0268707,0.11061096,7.7453613
0.95025635,0.33805847,7.7381744
0.8329468,0.42185974,7.7022552
0.7706909,0.48171997,7.7022552
0.76589966,0.6181946,7.8818207
0.684494,0.8456421,8.085327
0.5001526,1.0347748,8.169128
0.3373413,1.1257629,8.181107
0.2870636,1.197586,8.190674
0.26312256,1.1832123,8.205048
