0.73716736,-3.6793976,-0.5098572
0.48098755,-3.7847443,-0.53619385
0.40437317,-3.806305,-0.45718384
0.10270691,-4.246826,0.04081726
-0.08404541,-4.6155396,0.3209381
-0.63949585,-6.365692,1.4581909
-0.6490631,-7.0193176,2.063919
-1.0513,-9.205215,4.383896
-1.1183319,-10.969757,6.4644623
-1.0584717,-12.071075,7.4293213
-2.1286926,-16.806808,10.311935
-5.3656464,-20.457977,12.165054
-7.079895,-21.212143,12.648682
-7.917862,-17.766891,11.406097
-7.127777,-15.815613,10.280823
-4.4175415,-10.294586,6.404602
-2.7344208,-7.9362946,4.1061707
-2.0065765,-7.7112427,2.66008
0.739563,-11.881943,-3.921585
1.9797668,-14.426971,-5.513733
4.795349,-21.267212,-5.6430206
3.9741364,-22.754013,-5.1522064
2.9972992,-15.691116,-1.3071136
3.854416,-6.253174,5.7150726
3.732315,-2.8797455,7.2042694
3.526413,0.51524353,5.8970337
3.4689636,-1.2469025,3.5578918
3.9932861,-2.099228,1.7311249
4.9078674,-5.123108,-4.7882843
4.534378,-6.253174,-6.327759
2.0539856,-10.639343,-7.5727386
-0.2516327,-13.565063,-7.012497
-1.6354828,-15.157211,-4.1011505
-2.7535706,-15.023132,0.09109497
-3.218048,-14.455704,1.779007
-3.1342468,-10.62738,1.9657593
-3.060028,-9.727158,1.4533997
-2.5381012,-8.245148,0.41670227
-1.7144928,-7.2515564,-0.928833
-1.0919952,-6.739197,-2.4132385
-0.5676727,-6.6242676,-3.588791
-0.11994934,-7.198883,-4.1993103
-0.13671875,-8.568359,-3.9981995
-0.48866272,-10.081497,-2.2600098
-0.6490631,-10.356827,-0.21057129
-0.71850586,-9.851654,0.92427063
-0.20135498,-8.841309,1.395935
-0.3378296,-8.747925,1.4007263
-0.47668457,-8.84848,0.98413086
-0.22769165,-8.539642,0.40473938
-0.28515625,-8.369644,-0.22015381
-0.47668457,-8.106277,-0.710968
-0.9555359,-7.9865723,-1.0102386
-1.2476196,-8.075165,-1.1754456
-1.3673248,-8.2642975,-1.1562805
-1.4918365,-9.195648,-0.9168701
-1.324234,-9.715195,-0.4954834
-1.0680542,-9.73674,-0.021438599
-0.7448425,-9.540405,0.42388916
-0.56048584,-9.238739,1.3360748
-0.38331604,-8.977768,1.5683136
-1.4176025,-9.478165,0.9865265
-2.7224426,-9.760681,0.7734375
-3.510147,-10.213181,0.38557434
-4.3696594,-10.277832,-0.37817383
-4.723999,-10.84285,-0.9671478
-4.6617584,-11.563507,-0.44281006
-3.8836365,-11.826874,0.39994812
-3.2779083,-11.939407,1.1708832
-2.8828583,-11.47493,1.8053436
-3.8094177,-12.664841,2.0806732
-4.518097,-14.053482,1.8053436
-4.4654236,-14.582596,1.0631409
-4.1853027,-14.431763,0.06236267
-3.9243317,-13.775757,-0.91207886
-3.687317,-13.280151,-1.2304993
-2.0999603,-12.638504,-1.2496643
-0.49822998,-13.440567,-0.77560425
1.328537,-15.097351,0.3065796
3.8855438,-16.146011,1.3528442
6.3348236,-16.26094,1.2474976
7.4145966,-15.810822,-0.12199402
6.483261,-14.673584,-2.0804443
4.0268097,-13.328033,-3.528946
1.3309326,-12.638504,-3.7348328
-0.82862854,-12.334442,-2.8417969
-2.6314697,-12.298538,-1.6614685
-3.510147,-12.245865,-0.4595642
-3.5436554,-12.138123,0.18685913
-2.6865387,-11.556335,1.134964
-1.9347534,-10.639343,0.7111969
-1.4559174,-9.631393,-0.22015381
-1.1039734,-8.647369,-1.4459839
-0.61076355,-7.435913,-2.355774
-0.5006256,-7.107895,-2.434784
-0.2899475,-6.463867,-2.2983246
0.19847107,-5.48703,-1.6877899
0.9071655,-4.2276764,-0.7444763
1.0603943,-3.8733368,0.10784912
1.1417999,-3.7631989,0.4885254
1.3764191,-3.648285,0.9003296
1.8193512,-3.6147614,0.99850464
1.8408966,-3.6770172,0.64894104
1.778656,-3.6985626,0.39276123
1.644577,-3.7368622,-0.1698761
1.2231903,-3.9499512,-0.79714966
1.1010895,-3.9667053,-0.8091278
1.0364532,-4.16304,-0.25128174
0.9047699,-4.7543945,0.45262146
0.7682953,-5.1805725,0.8668213
0.4235382,-6.360916,1.7694244
-0.012207031,-7.8141937,2.8037262
-0.32824707,-9.274658,4.3144684
-0.6753998,-12.018417,6.847534
-1.1039734,-14.486832,8.360672
-1.8509674,-16.040665,9.119629
-6.1796722,-20.11081,11.442001
-8.147705,-19.392548,11.980698
-8.006454,-16.440506,10.86261
-6.6992188,-12.62175,8.767685
-5.9067383,-10.675262,7.6352234
-3.6825256,-6.0592346,3.9361877
-3.0480652,-5.419983,2.5451508
-1.4199982,-6.301056,-0.95996094
